NumDash,NumNumericChars,NumSensitiveWords,PctExtHyperlinks,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,PctExtResourceUrlsRT,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
0,15,1,0.125,0,0,0,1,1,1,0
5,6,0,0.176923077,0.023076923,0,1,-1,0,1,0
1,13,0,0,0,0,0,1,1,1,1
0,0,0,0.232876712,0,0,0,-1,1,1,0
1,0,0,0,0,1,0,-1,1,1,0
2,7,0,0,0,0,0,1,1,1,0
1,18,1,0.090909091,0,0,0,1,0,1,1
0,3,0,0.082191781,0,0,1,1,1,1,0
0,1,0,0.433070866,0.125984252,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,1
8,7,0,0.126126126,0.081081081,0,0,1,0,1,0
3,1,1,0,0,0,0,1,0,1,0
1,6,0,0.112903226,0,0,0,1,0,1,0
1,22,2,0,0,0,0,1,0,1,1
0,24,0,0,0,0,1,1,1,1,0
2,0,0,0,0,0,0,-1,1,1,0
13,13,0,0.120481928,0.060240964,0,0,-1,-1,1,0
1,0,0,0,0,1,0,-1,-1,1,1
4,0,0,0.982142857,0,1,0,1,0,-1,0
2,2,0,0.31736527,0.011976048,0,0,-1,0,0,0
1,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
8,11,0,0.236363636,0.009090909,0,1,0,0,1,0
1,2,0,0.021276596,0.042553192,0,0,-1,0,1,0
0,0,1,0.909090909,0.090909091,1,0,0,0,-1,1
0,5,0,0.195652174,0,0,0,1,1,1,0
2,24,0,0,0,0,0,1,0,1,1
4,10,0,0.020547945,0.006849315,0,0,1,0,1,0
5,21,0,0.055555556,0.944444444,0,0,1,1,-1,1
2,8,0,0.083333333,0,0,0,1,1,1,0
0,22,0,1,0,1,0,1,1,-1,1
1,11,0,0.974358974,0,1,0,1,1,-1,1
19,6,0,0.628742515,0.011976048,0,0,-1,0,0,0
0,23,0,0.033333333,0,0,0,-1,0,1,0
0,8,0,0.333333333,0.050505051,0,0,0,0,0,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
2,10,1,0.094117647,0.023529412,0,0,1,0,1,0
18,12,0,0.412280702,0.061403509,0,0,-1,-1,0,0
1,4,0,0,0,0,0,1,1,1,1
0,4,0,0.222222222,0,0,0,1,1,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,4,0,0.058823529,0,0,0,0,1,1,1
0,0,0,0,0,1,0,-1,-1,1,1
0,0,0,1,0,0,0,1,1,-1,1
1,14,0,0.857142857,0,1,0,-1,-1,-1,1
0,2,0,0,0,0,0,1,1,1,1
0,40,0,0,0.035714286,0,0,-1,-1,1,1
0,0,0,0.5,0.5,0,0,1,0,-1,1
1,19,0,1,0,1,0,-1,-1,-1,1
2,9,0,0.016666667,0,0,0,1,0,1,0
0,10,0,0.413461539,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,1,1,1
0,19,0,0.202380952,0.011904762,0,0,-1,-1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,4,0,0,1,0,0,1,1,-1,1
2,19,2,0,0,1,0,1,1,1,1
0,0,0,0.050505051,0.01010101,0,0,1,1,1,0
8,8,0,0.122807018,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,19,0,0.013888889,0,0,0,1,1,1,0
1,1,0,0.058988764,0.053370787,0,0,-1,-1,1,0
1,0,0,0.923076923,0,1,0,1,-1,-1,1
0,9,0,0.007936508,0,0,0,1,1,1,0
1,6,0,0.230769231,0,0,0,-1,1,1,0
1,0,0,0,0,1,0,1,1,1,1
0,9,0,0.288888889,0,0,0,-1,-1,1,0
0,0,0,0.031496063,0.015748032,0,0,1,0,1,0
2,11,0,0.114942529,0.011494253,0,0,1,0,1,0
4,65,0,0,0,0,0,1,0,1,1
0,4,0,0.04,0,0,0,1,1,1,0
6,6,0,0.436781609,0.011494253,0,0,0,0,0,0
1,0,0,0,1,0,0,1,1,-1,1
0,9,0,0,1,1,0,-1,1,-1,1
6,2,0,0.482758621,0,0,0,1,0,0,0
1,0,0,0.207446809,0.021276596,0,0,0,0,1,0
9,0,0,0.25,0.0625,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,1,1
1,0,0,0,0,0,0,1,1,1,1
0,20,0,0,0,0,0,1,1,1,1
1,0,0,0,1,0,0,1,1,-1,1
0,0,0,0.055944056,0.055944056,0,0,1,0,1,0
1,0,0,0.923076923,0,1,0,1,-1,-1,1
1,7,0,0.125,0.125,0,0,1,0,1,0
0,4,0,0,1,0,0,1,1,-1,1
7,3,0,0.985337243,0,1,0,0,0,-1,0
6,8,0,0.138613861,0.03960396,0,0,-1,-1,1,0
0,6,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,1,1,0,-1,-1,-1,1
0,0,0,0.075471698,0.056603774,0,0,1,1,1,0
1,18,0,0,1,1,0,-1,1,-1,1
6,10,0,0.225806452,0,0,0,-1,-1,1,0
2,0,0,1,0,1,0,-1,-1,-1,1
11,9,0,0,0,1,0,-1,1,1,0
9,11,0,0.284671533,0.03649635,0,0,1,0,0,0
9,1,0,0.1125,0,0,0,1,0,1,0
4,1,0,0.069148936,0.005319149,0,1,-1,-1,1,0
4,0,0,0.170212766,0.015957447,0,0,-1,1,1,0
1,0,0,0,0,0,0,1,1,1,1
0,7,0,0.013157895,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,71,1,0,0,0,0,1,1,1,1
0,0,0,1,0,1,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
9,8,0,0.153061225,0.010204082,0,1,0,0,1,0
0,0,0,0.079646018,0,0,0,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,3,0,0.013793103,0,0,0,0,-1,1,0
2,20,2,0,0,1,0,1,1,1,1
0,0,0,1,0,1,0,-1,-1,-1,1
1,0,0,0.01369863,0.191780822,0,0,1,0,1,0
1,4,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,1,0,-1,-1,1,1
14,6,0,0.447058824,0.011764706,0,0,0,0,0,0
0,7,0,0.044701987,0.013245033,0,0,1,0,1,0
0,22,0,0.6,0.4,1,0,-1,-1,-1,1
2,20,0,0.144032922,0,0,0,0,0,1,0
1,0,0,0.02173913,0.02173913,0,0,1,1,1,0
13,14,0,0.332142857,0,0,0,-1,0,0,0
0,7,0,0.345794393,0.046728972,0,1,-1,0,0,0
0,33,0,0.229166667,0,0,0,1,0,1,0
7,6,0,0.219512195,0.024390244,0,0,-1,0,1,0
3,0,0,0.120689655,0,0,0,0,0,1,0
5,16,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,2,1,0.833333333,0,0,0,1,0,-1,1
0,3,0,0.066666667,0.866666667,0,0,1,1,-1,1
2,2,0,0.177777778,0,0,0,0,0,1,0
4,0,0,0.08994709,0.005291005,0,1,-1,-1,1,0
1,7,0,0,1,0,0,1,1,-1,1
2,2,0,0.846153846,0.153846154,1,0,0,0,-1,1
1,0,0,1,0,1,0,-1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.133333333,0.866666667,0,0,1,0,-1,1
0,0,0,0,0,0,0,1,0,1,1
12,9,0,0.115384615,0,0,1,1,0,1,0
1,25,0,0.017291066,0,0,1,1,1,1,0
7,0,0,0.15,0.021428571,0,1,1,0,1,0
3,3,0,0,0.090909091,0,1,1,1,1,0
0,9,0,0.375,0,1,0,1,0,0,1
1,4,0,1,0,1,0,-1,-1,-1,1
7,20,0,0,0,0,1,1,1,1,0
0,27,1,0.375,0,1,0,1,0,0,1
1,20,1,0,0,0,0,1,1,1,1
0,3,0,0.060240964,0,0,0,1,1,1,0
1,0,0,0.331360947,0,0,0,1,0,0,0
0,26,0,0.042857143,0,0,0,-1,0,1,0
0,0,0,0.070175439,0,0,1,1,1,1,0
0,0,0,0.025641026,0,0,0,1,1,1,0
2,9,0,0.002030869,0,0,0,-1,0,1,0
1,12,0,0.076923077,0,0,0,1,1,1,0
0,1,0,0,0,0,0,1,0,1,0
6,8,0,0.123287671,0.054794521,0,0,1,0,1,0
0,9,1,0.375,0,1,0,1,0,0,1
7,17,0,0.87962963,0.009259259,1,0,1,0,-1,0
1,1,0,0.029411765,0.073529412,0,0,1,0,1,0
1,20,0,0,1,0,0,1,1,-1,1
3,1,0,0.1,0.033333333,0,1,1,0,1,0
5,8,0,0.068493151,0,0,0,1,0,1,0
0,3,0,0.032786885,0.010928962,0,1,0,0,1,0
0,4,0,0.720930233,0,0,0,1,0,-1,0
0,5,0,0.058823529,0.264705882,0,1,0,0,0,0
1,0,0,0.439393939,0.007575758,0,1,0,0,0,0
0,0,0,1,0,1,0,-1,1,-1,1
0,4,0,0.156626506,0,0,0,1,1,1,0
0,0,1,0.888888889,0.111111111,0,0,1,1,-1,1
0,0,1,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0.069686411,0.024390244,0,0,-1,-1,1,0
0,0,1,1,0,1,0,-1,-1,-1,1
7,9,0,0.132075472,0,0,0,1,0,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,1,1,0,1,0,0,-1,-1,1
5,22,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,0,0,0.256756757,0,0,0,-1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
1,46,1,0,0,0,0,1,1,1,1
1,22,0,0,0,0,0,1,0,1,1
2,0,0,0.2,0.035294118,0,0,0,1,1,0
0,5,0,0.057971015,0.014492754,0,0,1,0,1,0
3,46,0,0,0,0,0,1,0,1,1
0,0,0,0,1,0,0,1,1,-1,1
1,0,0,0.116666667,0,0,1,1,1,1,0
2,12,0,0,0,0,0,1,1,1,0
0,12,0,0.011904762,0.047619048,0,0,0,0,1,0
0,0,0,0,1,0,0,-1,0,-1,1
14,21,0,0.046511628,0.023255814,0,0,1,0,1,0
0,4,0,0.024122807,0,0,0,-1,0,1,0
0,15,0,0.11627907,0.046511628,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.058419244,0.006872852,0,0,-1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
7,6,0,0.155555556,0,0,0,-1,0,1,0
5,9,1,0,1,0,0,-1,0,-1,1
0,3,0,0.25,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
5,9,0,0.002808989,0.011235955,0,0,1,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
1,0,0,0,1,1,0,-1,-1,-1,1
3,3,0,0.113207547,0,0,0,-1,0,1,0
0,5,0,0.307189543,0,0,0,-1,0,1,0
0,6,0,0,0,0,0,1,0,1,1
1,18,0,0,0,0,0,1,0,1,1
5,28,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,11,1,1,0,1,0,1,0,-1,1
1,0,0,0.005016722,0.005016722,0,1,-1,-1,1,0
5,20,0,0.055555556,0.944444444,0,0,1,1,-1,1
3,0,0,0,0.047619048,0,0,0,0,1,0
0,6,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,3,0,0.421052632,0,0,0,0,0,0,0
1,5,0,0.166666667,0,0,0,1,0,1,0
1,7,0,0.009174312,0.165137615,0,1,1,0,1,0
1,26,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1
0,0,0,0.615384615,0.038461539,0,0,1,1,0,0
15,5,0,0.1,0.05,0,0,1,0,1,0
8,0,0,0.209677419,0.016129032,0,0,0,0,1,0
0,7,0,0.108695652,0,0,1,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
1,0,0,1,0,1,0,-1,-1,-1,1
7,5,0,0.245901639,0.049180328,0,0,-1,0,1,0
1,0,0,0.04,0.08,1,0,-1,-1,1,0
5,6,0,0.479166667,0.0625,0,0,0,0,0,0
6,0,0,0.135483871,0.019354839,0,1,-1,0,1,0
0,14,0,0.229166667,0,0,0,0,0,1,0
0,0,0,0.019417476,0.009708738,0,1,1,0,1,0
9,6,0,0.122807018,0.070175439,0,0,0,-1,1,0
6,8,0,0.125,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,-1,1,-1,1
4,9,1,0.375,0.5625,0,0,1,1,-1,1
0,8,0,0.5,0,0,0,1,1,0,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,1,0,0.017241379,0.003448276,0,1,-1,0,1,0
0,11,1,0.418181818,0,0,0,-1,0,0,0
6,8,0,0.11627907,0.046511628,0,0,-1,-1,1,0
0,0,0,0.04973545,0.143915344,0,0,1,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
2,0,0,0.028571429,0.024489796,0,1,1,0,1,0
1,1,0,0,0,0,0,1,1,1,1
0,13,0,0.267326733,0,0,1,1,1,1,0
0,0,0,0,1,1,0,-1,-1,-1,1
1,6,0,0,1,0,0,1,1,-1,1
0,0,0,0,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
2,16,0,0.163265306,0.183673469,0,0,0,0,0,0
7,18,0,0,0,1,0,-1,-1,1,1
0,0,0,0.081081081,0,0,1,1,0,1,0
2,0,0,0,0,0,0,1,1,1,1
1,20,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1
1,16,0,0.166666667,0.029166667,0,0,1,0,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0.333333333,0,0,1,1,1,0,0
8,0,0,0.150943396,0.103773585,0,1,-1,-1,1,0
0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,-1,0,-1,1
0,4,0,0,1,0,0,0,1,-1,1
1,24,0,1,0,1,0,-1,-1,-1,1
0,14,0,1,0,1,0,-1,-1,-1,0
7,6,0,0.09375,0,0,1,0,0,1,0
1,21,0,0,1,0,0,1,1,-1,1
0,13,0,0.023255814,0,0,1,1,0,1,0
0,4,0,0,1,0,0,1,1,-1,1
2,0,0,0,0,0,0,1,1,1,1
20,12,0,0.115384615,0,0,1,1,1,1,0
2,64,1,0,0,0,0,1,1,1,1
0,4,0,0.087719298,0,0,0,0,1,1,0
1,0,0,0.435294118,0.011764706,0,0,0,-1,0,0
0,6,0,0.160714286,0.089285714,0,1,-1,-1,1,0
4,5,0,0.372881356,0.06440678,0,0,1,0,0,0
4,0,0,0.300884956,0.008849558,0,0,0,1,1,0
7,6,0,0.35,0.025,0,1,0,0,0,0
0,0,0,0.777777778,0.222222222,0,0,1,0,-1,1
0,0,0,1,0,0,0,1,1,-1,1
1,9,0,0,0,0,0,1,0,1,0
5,11,0,0.012711864,0,0,0,1,1,1,0
0,48,1,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1
5,14,0,0.666666667,0.015873016,0,1,0,1,-1,0
10,3,0,0.079545455,0.011363636,0,0,0,0,1,0
1,13,0,0.033898305,0.016949153,0,0,1,0,1,0
1,1,0,1,0,1,0,1,-1,-1,1
5,5,0,0.565217391,0,0,0,1,0,0,0
0,0,0,0,0.081081081,0,0,0,1,1,0
1,0,0,0.375,0.1875,0,0,1,0,0,1
0,30,0,1,0,1,0,-1,-1,-1,1
0,7,0,0.058823529,0,0,0,1,0,1,0
0,18,0,0.258741259,0,0,0,1,1,1,1
0,9,1,0.375,0,1,0,1,0,0,1
4,11,0,0.052287582,0,0,1,1,1,1,0
0,2,0,0.75,0.083333333,0,0,1,0,-1,1
0,0,0,0.054545455,0.145454546,0,0,1,-1,1,1
9,4,0,0.193277311,0.100840336,0,1,-1,-1,1,0
3,21,1,0,1,0,0,1,1,-1,1
2,0,0,0.5,0,1,0,-1,-1,0,1
0,6,0,0.472140763,0.002932551,0,0,-1,0,0,0
0,0,0,0,0.018181818,0,0,1,0,1,0
0,0,1,0,0,0,0,-1,-1,1,1
0,7,0,0.019230769,0,0,0,1,0,1,0
0,7,0,0.263829787,0.00212766,0,0,1,1,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
1,21,0,1,0,1,0,-1,-1,-1,1
3,6,0,0.210526316,0.210526316,0,1,-1,0,0,0
4,8,0,0.063241107,0.003952569,0,0,0,1,1,0
0,0,0,0,0.4,0,0,1,1,0,0
0,0,0,0.078651685,0,0,0,1,1,1,0
6,18,0,0.4375,0,0,1,0,0,0,0
0,0,0,0,1,1,0,-1,-1,-1,1
0,0,0,0.068965517,0.017241379,0,1,-1,0,1,0
0,25,0,0.034934498,0,0,0,-1,-1,1,1
1,0,0,1,0,1,0,-1,-1,-1,1
1,0,0,0.402097902,0.073426573,0,0,-1,-1,0,0
5,6,0,0.078817734,0.009852217,0,0,1,1,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
3,0,1,1,0,1,0,-1,-1,-1,1
2,0,0,0,0.95890411,0,0,1,1,-1,1
0,15,0,0,0,1,0,1,1,1,1
8,15,0,0.15,0,0,0,-1,0,1,0
0,7,0,0.076190476,0,0,0,1,0,1,0
0,4,0,0.010917031,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,1,-1,1
0,27,0,0,0,0,0,1,1,1,1
0,0,2,0.785714286,0,0,0,1,0,-1,1
0,14,0,0.941176471,0,1,0,0,-1,-1,1
8,13,0,0.283333333,0.029166667,0,0,-1,0,0,0
0,6,0,0.023529412,0,0,0,1,0,1,0
0,0,1,1,0,0,0,1,0,-1,1
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0.095238095,0.666666667,0,0,1,0,-1,0
0,0,0,0.017467249,0.004366812,0,0,1,0,1,0
1,31,2,0,0,0,0,1,0,1,1
0,6,0,0,1,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,1,0,0.166666667,0,0,0,-1,0,1,0
0,5,0,0,0,0,1,1,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,0,0,0.137254902,0.039215686,0,0,-1,-1,1,0
3,37,0,0,0,0,0,1,0,1,1
0,7,0,0.134615385,0,0,0,-1,-1,1,0
0,0,0,0.388888889,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,1,1,1
0,0,0,0,1,1,0,-1,1,-1,1
0,5,0,0.217948718,0.012820513,0,1,0,1,1,0
2,0,0,0.43255814,0.004651163,0,0,0,0,0,0
2,0,0,0.128440367,0.009174312,0,0,0,0,1,0
0,1,0,0.074074074,0.925925926,0,0,1,1,-1,1
13,12,0,0.057291667,0,0,0,1,1,1,0
0,21,0,0.053398058,0,0,0,1,-1,1,0
1,0,0,0,0,0,0,1,1,1,1
4,6,0,0.236641221,0.007633588,0,0,-1,1,1,0
0,0,0,0.251612903,0.019354839,0,0,-1,0,1,0
12,1,0,0.151724138,0.027586207,0,0,-1,0,1,0
0,0,0,0,1,1,0,-1,1,-1,1
0,3,0,0,0,0,0,1,0,1,0
6,8,0,0.488095238,0.107142857,0,0,-1,-1,0,0
0,0,0,0,0,0,0,1,1,1,1
0,17,0,0,0,0,0,1,1,1,1
0,0,0,0.121212121,0.045454546,0,0,0,0,1,0
0,11,0,0.073170732,0,0,0,1,0,1,0
1,0,0,0,0,1,0,1,1,1,1
0,0,0,1,0,1,0,-1,-1,-1,1
1,2,0,0.261904762,0.023809524,0,0,1,1,1,0
3,5,0,0.076923077,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,-1,1,1
2,0,0,0.00887574,0.00591716,0,1,1,0,1,0
0,17,0,0,0,0,0,1,1,1,1
0,1,1,0,1,0,0,1,1,-1,1
7,1,0,0.1375,0,0,0,1,0,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
4,4,0,0,0,0,0,1,1,1,0
5,0,0,0,0.003690037,0,0,1,1,1,0
13,4,0,0.100840336,0,0,0,1,1,1,0
5,0,0,0.348484849,0,0,0,-1,0,0,0
0,0,0,0,0,0,1,1,0,1,0
2,0,0,0.094936709,0.094936709,0,0,1,0,1,0
12,1,0,0.264367816,0.011494253,0,0,-1,0,1,0
1,5,0,0,1,0,1,1,1,-1,1
3,6,0,0.140939597,0,0,0,-1,0,1,0
0,0,0,0.048275862,0.089655172,0,0,1,0,1,0
0,20,0,0,0.95890411,0,0,1,1,-1,1
0,2,0,0,1,1,0,-1,-1,-1,1
1,18,0,0,1,0,0,1,1,-1,1
1,10,0,0.132890365,0.009966777,0,0,-1,0,1,0
1,2,0,0,0.975,0,0,1,1,-1,1
0,5,0,0.095238095,0,0,0,1,1,1,0
0,19,0,0.909090909,0.090909091,0,0,1,0,-1,1
8,10,0,0.108108108,0,0,1,1,0,1,0
2,0,0,0.017045455,0.022727273,0,0,1,0,1,0
1,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
3,8,0,0.076923077,0.025641026,0,1,0,0,1,0
1,0,0,1,0,1,0,-1,1,-1,1
4,5,0,0.136729223,0.010723861,0,0,-1,-1,1,0
0,0,0,0.12244898,0.520408163,0,1,0,1,0,0
0,25,0,0.909090909,0.090909091,0,0,1,0,-1,1
2,3,0,0,1,0,0,1,1,-1,1
0,5,0,0.032786885,0,0,0,1,1,1,0
7,4,0,0.105263158,0.058479532,0,1,-1,-1,1,0
1,0,0,1,0,1,0,-1,1,-1,1
1,0,0,0.06185567,0,0,0,0,0,1,0
1,4,0,0,1,0,0,1,1,-1,1
2,0,0,0.913043478,0,1,0,-1,-1,-1,1
2,9,0,0.147058824,0.058823529,0,0,1,0,1,0
0,0,0,0.093023256,0.11627907,0,0,0,-1,1,0
0,9,0,0.375,0,1,0,1,0,0,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
3,10,0,0.428571429,0,0,1,-1,0,0,0
1,9,0,0.53164557,0.025316456,0,0,1,0,0,0
6,0,0,0.271428571,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0.909090909,0.090909091,1,0,0,-1,-1,1
0,0,0,1,0,1,0,-1,-1,-1,1
2,21,2,0,0,1,0,1,1,1,1
0,1,0,0.005747126,0,0,0,1,0,1,0
0,0,1,0.052631579,0.894736842,1,0,-1,-1,-1,1
1,19,0,0.083333333,0.166666667,1,0,-1,0,1,1
1,0,0,0,0,0,0,1,1,1,1
12,2,0,0.243902439,0.024390244,0,1,-1,0,1,0
1,74,0,0,0,0,0,-1,0,1,1
2,18,0,0,0,1,0,1,1,1,1
6,8,0,0.12345679,0.061728395,0,0,0,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
2,5,0,0.039647577,0.008810573,0,0,0,0,1,0
1,0,0,0,1,1,0,-1,-1,-1,1
1,29,0,0,0,0,0,1,1,1,1
2,0,0,0.089285714,0.160714286,0,1,-1,0,1,0
0,0,0,0.058823529,0,0,1,1,1,1,0
0,0,1,1,0,1,0,-1,-1,-1,1
2,4,0,0.055944056,0.013986014,0,0,1,1,1,0
6,13,0,0,0,0,0,1,0,1,0
0,0,1,0.119402985,0.089552239,0,0,1,0,1,0
0,0,0,0.269624573,0.010238908,0,0,1,0,1,0
0,30,0,0,0,1,0,-1,0,1,1
1,0,0,0,0,0,0,1,1,1,1
2,0,0,0,1,0,0,1,1,-1,1
1,0,0,0.923076923,0,1,0,1,-1,-1,1
1,6,0,1,0,1,0,-1,-1,-1,1
0,2,0,0.018292683,0,0,1,1,0,1,0
5,18,0,0,0,0,0,1,1,1,1
0,2,0,0,0,0,0,1,0,1,1
3,6,0,0.236245955,0,0,1,-1,-1,1,0
0,71,1,0,0,0,0,1,1,1,1
2,33,2,0,0,1,0,1,1,1,1
1,8,0,0.121212121,0,0,0,1,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,0,0,0.35,0,0,0,1,0,0,0
0,6,0,1,0,1,0,-1,-1,-1,1
4,58,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
3,0,0,0.085714286,0.028571429,0,0,1,-1,1,0
1,9,0,0,0,1,0,-1,1,1,0
5,22,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,8,0,0.053097345,0,0,0,1,0,1,0
8,3,0,0.114583333,0.072916667,0,0,-1,0,1,0
3,6,0,0.028037383,0.093457944,0,0,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,4,0,0.010714286,0.15,0,0,1,1,1,0
3,7,0,0.161764706,0,0,0,-1,0,1,0
8,0,0,0.116504854,0,0,0,-1,-1,1,0
5,0,0,0.173267327,0.00990099,0,1,0,0,1,0
4,30,0,0.109756098,0,0,0,1,0,1,0
1,2,0,0,0,0,0,1,1,1,1
0,2,0,0.305555556,0,0,1,1,0,1,0
2,0,0,0.083333333,0.011111111,0,0,1,0,1,0
7,5,0,0.557692308,0.038461539,0,0,0,0,0,0
0,2,0,0,0,0,0,1,1,1,1
0,10,0,0.033923304,0,0,1,-1,0,1,0
0,13,0,0.258741259,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
14,4,0,0.076923077,0,0,0,1,0,1,0
0,0,0,0,1,1,0,-1,1,-1,1
0,5,0,0.017241379,0,0,0,1,1,1,0
0,5,0,0.038647343,0.004830918,0,1,1,1,1,0
0,0,0,0.375,0,0,0,1,1,0,1
9,10,0,0.104166667,0,0,0,1,0,1,0
4,1,0,0.174311927,0.04587156,0,0,0,0,1,0
0,23,0,0,0,0,0,1,0,1,1
0,4,0,0.070175439,0,0,0,1,1,1,0
7,0,0,0.288461539,0.192307692,0,0,1,0,0,0
0,42,0,0.062992126,0,0,0,1,0,1,0
6,4,0,0.261682243,0,0,0,1,0,1,0
3,0,0,0,1,1,0,-1,1,-1,1
1,8,0,0.287925697,0,0,0,-1,0,1,0
11,6,0,0.119047619,0.011904762,0,1,0,0,1,0
0,3,0,0,0,0,0,1,1,1,1
0,0,0,0.236842105,0,0,0,1,1,1,0
0,5,0,0,0,0,0,1,0,1,0
6,7,0,0.16,0,0,0,-1,0,1,0
2,41,2,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,1,0,0,0,1,0,-1,1
0,0,0,0,0.031578947,0,0,1,1,1,0
2,21,0,0.859060403,0.060402685,1,0,-1,-1,-1,1
6,0,0,0.025316456,0.012658228,0,0,0,1,1,0
0,2,0,0.090909091,0,0,0,1,0,1,0
2,9,0,0.019607843,0.019607843,0,0,1,1,1,0
1,3,0,0,0.975,0,0,1,1,-1,1
1,17,0,0,0,0,0,1,1,1,0
1,15,0,0,0,0,0,-1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,4,0,0,0,0,0,1,-1,1,0
0,0,0,0.259259259,0.049382716,0,0,1,1,1,0
0,0,0,0.050314465,0.06918239,0,0,1,0,1,0
0,4,0,0.137931035,0,0,1,1,1,1,0
2,14,0,0.340136054,0.013605442,0,0,0,0,0,0
1,21,0,1,0,1,0,-1,-1,-1,1
0,4,0,0,0,0,0,1,1,1,1
0,7,0,0.007633588,0,0,0,1,0,1,0
0,7,0,0.041666667,0,0,0,1,0,1,0
11,8,0,0.088495575,0.026548673,0,0,1,0,1,0
1,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0.639534884,0.034883721,0,0,-1,-1,-1,0
0,0,0,0,1,0,0,1,1,-1,1
7,8,0,0.012765957,0.038297872,0,0,-1,-1,1,0
0,0,0,0,0,0,0,1,1,1,1
0,5,0,0.15,0.2,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1
0,4,0,0.020304569,0.065989848,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.165217391,0.008695652,0,1,1,0,1,0
